candidate_id,country,organization,interest_rate,unpaid_principal_bal,loan_term,origination_date,first_payment_date,loan_to_value,number_of_borrowers,debt_to_income_ratio,borrower_credit_score,loan_purpose,insurance_percent,co-borrower_credit_score,insurance_type,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13
4.45E+11,Y,OTHER,4.375,45000,360,01-02-2012,Apr-12,80,1,24,679,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.92E+11,X,OTHER,4,338000,360,01-02-2012,Apr-12,77,1,35,768,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.27E+11,X,Browning-Hart,3.875,145000,240,01-02-2012,Mar-12,55,2,25,790,A23,0,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.31E+11,X,OTHER,3.9,169000,360,01-01-2012,Mar-12,74,2,33,797,B12,0,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.42E+11,X,"Swanson, Newton and Miller",4.25,104000,360,01-02-2012,Apr-12,79,2,31,788,C86,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.65E+11,X,"Miller, Mcclure and Allen",4.625,462000,360,01-02-2012,Apr-12,71,2,22,780,A23,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.61E+11,X,"Romero, Woods and Johnson",3.875,94000,180,01-01-2012,Mar-12,59,1,44,620,B12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.77E+11,X,OTHER,3.875,415000,360,01-02-2012,Apr-12,80,2,31,801,A23,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.25E+11,Z,OTHER,4.25,72000,360,01-01-2012,Mar-12,68,1,31,685,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.11E+11,Z,Browning-Hart,3.25,255000,180,01-01-2012,Mar-12,57,1,39,802,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.23E+11,X,OTHER,3.25,164000,180,01-03-2012,May-12,69,1,42,822,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.79E+11,X,OTHER,3.25,402000,180,01-01-2012,Mar-12,72,2,15,799,A23,0,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.23E+11,Z,OTHER,4,255000,360,01-02-2012,Apr-12,74,1,39,732,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.16E+11,X,Browning-Hart,4.75,375000,360,01-01-2012,Mar-12,70,2,11,763,C86,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.33E+11,X,Browning-Hart,4.625,68000,360,01-01-2012,Mar-12,75,2,37,804,C86,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.00E+11,Y,Anderson-Taylor,4.25,280000,360,01-01-2012,Mar-12,80,1,26,719,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.25E+11,X,Richardson Ltd,3.625,417000,240,01-02-2012,Apr-12,71,1,23,782,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.21E+11,Y,OTHER,3.375,288000,180,01-01-2012,Mar-12,89,2,26,806,A23,12,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.67E+11,Y,Browning-Hart,4.375,166000,360,01-02-2012,Apr-12,80,1,22,796,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.12E+11,X,"Swanson, Newton and Miller",4.25,90000,360,01-01-2012,Mar-12,90,2,38,815,C86,25,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.34E+11,Z,"Cole, Brooks and Vincent",3.99,196000,360,01-01-2012,Mar-12,50,2,25,753,A23,0,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.70E+11,Y,Browning-Hart,4.125,153000,360,01-01-2012,Mar-12,60,2,42,788,A23,0,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.85E+11,X,OTHER,2.875,417000,120,01-02-2012,Apr-12,43,2,43,790,A23,0,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.44E+11,X,Browning-Hart,3.875,227000,360,01-01-2012,Mar-12,79,2,32,781,A23,0,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.62E+11,Y,OTHER,4.5,170000,360,01-02-2012,Apr-12,58,1,37,774,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.64E+11,X,OTHER,4,222000,360,01-01-2012,Apr-12,80,2,17,737,B12,0,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.44E+11,X,OTHER,3.875,168000,360,01-01-2012,Mar-12,77,2,28,757,A23,0,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.19E+11,X,OTHER,3.5,77000,180,01-02-2012,Apr-12,72,1,29,705,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.86E+11,X,OTHER,4,128000,360,01-02-2012,May-12,83,2,31,755,A23,12,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.58E+11,Y,Browning-Hart,3.875,306000,360,01-01-2012,Mar-12,80,2,32,809,C86,0,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.92E+11,X,OTHER,3.875,122000,300,01-02-2012,Apr-12,77,1,24,813,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.39E+11,X,OTHER,3.5,235000,180,01-02-2012,Apr-12,84,2,19,791,B12,6,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.39E+11,Y,"Turner, Baldwin and Rhodes",4.875,124000,360,01-01-2012,Mar-12,80,2,44,806,C86,0,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.45E+11,X,Edwards-Hoffman,4.42,181000,360,01-02-2012,Apr-12,75,2,43,685,A23,0,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.68E+11,X,OTHER,4.25,74000,360,01-01-2012,Mar-12,90,1,33,738,C86,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.80E+11,X,OTHER,3.5,219000,180,01-01-2012,Mar-12,94,1,26,791,A23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.41E+11,Y,OTHER,3.99,271000,360,01-01-2012,Mar-12,80,2,32,789,A23,0,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.54E+11,X,OTHER,4.25,224000,180,01-01-2012,Mar-12,83,2,23,768,A23,6,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.63E+11,X,"Martinez, Duffy and Bird",3.5,391000,180,01-02-2012,Apr-12,26,1,35,810,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.79E+11,X,"Swanson, Newton and Miller",3.875,181000,180,01-02-2012,Apr-12,48,2,21,794,B12,0,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62E+11,X,OTHER,3.875,192000,360,01-02-2012,Apr-12,80,2,29,770,C86,0,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.88E+11,Y,Browning-Hart,4.125,284000,360,01-01-2012,Mar-12,90,1,38,734,C86,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.79E+11,Y,"Swanson, Newton and Miller",3.625,417000,360,01-02-2012,Apr-12,47,2,26,752,C86,0,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.07E+11,X,Browning-Hart,3.625,172000,360,01-02-2012,Apr-12,80,2,37,789,C86,0,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.90E+11,Y,"Swanson, Newton and Miller",3.25,168000,120,01-01-2012,Mar-12,44,1,28,797,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.91E+11,Z,"Miller, Mcclure and Allen",2.99,250000,180,01-01-2012,Mar-12,26,2,24,805,C86,0,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.28E+11,Y,Browning-Hart,4.5,80000,360,01-01-2012,Mar-12,67,1,22,755,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.54E+11,Y,OTHER,4,183000,360,01-01-2012,Mar-12,90,1,28,782,C86,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.42E+11,Y,OTHER,3.9,160000,360,01-01-2012,Mar-12,95,1,35,785,A23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.00E+11,Y,"Swanson, Newton and Miller",4.5,110000,360,01-01-2012,Mar-12,80,2,26,680,C86,0,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.13E+11,Y,Browning-Hart,4.25,417000,360,01-01-2012,Mar-12,90,2,36,797,A23,25,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.07E+11,X,OTHER,4.125,138000,360,01-02-2012,Apr-12,85,1,22,717,C86,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.95E+11,Y,Browning-Hart,4.375,120000,360,01-02-2012,Apr-12,75,1,33,791,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.42E+11,X,Browning-Hart,4,479000,360,01-01-2012,Mar-12,80,1,38,802,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.68E+11,X,OTHER,3.875,220000,360,01-01-2012,Mar-12,80,1,30,767,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.74E+11,Z,Browning-Hart,4.5,42000,360,01-02-2012,Apr-12,80,2,29,780,C86,0,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.03E+11,Y,Browning-Hart,4,204000,360,01-01-2012,Mar-12,80,1,39,738,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.66E+11,X,OTHER,4.375,51000,360,01-01-2012,Mar-12,22,1,31,724,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.14E+11,Y,Browning-Hart,3.75,392000,360,01-02-2012,Apr-12,80,1,47,756,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.85E+11,Y,OTHER,4.125,128000,360,01-01-2012,Mar-12,85,1,31,798,B12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.43E+11,Y,"Swanson, Newton and Miller",3.875,167000,360,01-02-2012,Apr-12,73,1,19,803,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.79E+11,Z,Edwards-Hoffman,3.638,398000,360,01-03-2012,May-12,44,2,32,819,A23,0,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.82E+11,X,OTHER,4.25,138000,360,01-02-2012,Apr-12,80,1,43,759,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.90E+11,X,OTHER,2.88,101000,120,01-03-2012,May-12,51,2,19,801,B12,0,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.65E+11,Y,Browning-Hart,4.375,77000,360,01-02-2012,Apr-12,70,2,36,787,B12,0,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.06E+11,Z,Edwards-Hoffman,3.951,145000,360,01-03-2012,May-12,64,1,38,820,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.10E+11,X,OTHER,3,125000,180,01-01-2012,Mar-12,41,2,36,812,A23,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.75E+11,Y,Edwards-Hoffman,3,354000,180,01-03-2012,May-12,62,1,43,780,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.49E+11,Y,Browning-Hart,3.875,306000,360,01-01-2012,Mar-12,60,2,42,760,B12,0,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.13E+11,X,"Martinez, Duffy and Bird",3.54,161000,180,01-02-2012,Apr-12,72,1,44,721,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.43E+11,X,"Swanson, Newton and Miller",4.125,136000,180,01-01-2012,Mar-12,62,2,17,780,B12,0,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.04E+11,Y,Browning-Hart,4,294000,360,01-02-2012,Apr-12,78,2,19,770,A23,0,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.54E+11,X,OTHER,4.375,188000,240,01-02-2012,Apr-12,87,2,31,808,A23,12,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.12E+11,Z,Browning-Hart,3.875,235000,360,01-01-2012,Mar-12,48,2,13,782,A23,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.39E+11,X,OTHER,3.875,417000,360,01-01-2012,Mar-12,74,1,27,699,A23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7.45E+11,Y,Browning-Hart,4,160000,360,01-01-2012,Mar-12,69,2,30,756,C86,0,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72E+11,X,OTHER,3.375,94000,180,01-01-2012,Mar-12,45,1,12,820,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.84E+11,X,OTHER,4.125,50000,180,01-01-2012,Mar-12,75,2,22,813,C86,0,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.58E+11,Z,"Sanchez, Hays and Wilkerson",3.875,396000,360,01-02-2012,Apr-12,66,2,33,783,A23,0,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.60E+11,Z,Nicholson Group,4.875,186000,360,01-01-2012,Mar-12,36,1,34,719,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.02E+11,Z,OTHER,4,265000,360,01-02-2012,Apr-12,58,2,41,770,B12,0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.99E+11,X,"Swanson, Newton and Miller",4.25,155000,360,01-02-2012,Apr-12,90,1,29,790,C86,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.85E+11,X,OTHER,3.875,154000,360,01-02-2012,Apr-12,84,1,28,786,A23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.97E+11,X,"Swanson, Newton and Miller",3.25,195000,180,01-03-2012,May-12,45,2,48,807,C86,0,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.30E+11,Y,Edwards-Hoffman,3.25,165000,180,01-01-2012,Mar-12,70,1,23,812,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.42E+11,X,OTHER,4,70000,360,01-01-2012,Mar-12,62,1,40,809,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.57E+11,X,OTHER,3.125,84000,180,01-02-2012,Apr-12,20,2,46,800,B12,0,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.33E+11,Y,Browning-Hart,3.875,350000,360,01-01-2012,Mar-12,50,2,10,739,C86,0,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.96E+11,Y,OTHER,3.75,248000,360,01-02-2012,Apr-12,77,2,27,805,A23,0,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.41E+11,Y,"Cole, Brooks and Vincent",4.25,207000,360,01-02-2012,Apr-12,55,1,44,752,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.01E+11,Y,Sanchez-Robinson,3,340000,180,01-03-2012,May-12,61,2,28,747,A23,0,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.19E+11,X,OTHER,4.25,88000,360,01-02-2012,Apr-12,80,2,40,804,C86,0,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.99E+11,X,OTHER,3.625,174000,336,01-01-2012,Mar-12,83,2,29,770,A23,12,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.48E+11,X,Browning-Hart,4.125,116000,360,01-01-2012,Mar-12,70,1,41,797,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.28E+11,X,OTHER,3,115000,180,01-03-2012,May-12,80,2,20,787,C86,0,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.91E+11,Y,Browning-Hart,3.25,300000,180,01-01-2012,Mar-12,30,2,42,805,A23,0,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.59E+11,Z,"Cole, Brooks and Vincent",5.25,74000,360,01-01-2012,Mar-12,80,2,47,741,C86,0,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.84E+11,X,"Swanson, Newton and Miller",3.75,265000,240,01-01-2012,Mar-12,59,2,30,694,B12,0,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.44E+11,X,Browning-Hart,4,210000,360,01-03-2012,May-12,94,1,34,750,C86,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.58E+11,Y,Browning-Hart,4.625,96000,360,01-01-2012,Mar-12,75,1,36,743,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.59E+11,X,Browning-Hart,3.125,198000,180,01-02-2012,Apr-12,53,2,11,812,A23,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.02E+11,Y,Browning-Hart,4.375,306000,360,01-01-2012,Mar-12,76,2,38,820,A23,0,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.23E+11,X,OTHER,3.875,300000,360,01-02-2012,May-12,55,1,27,806,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.39E+11,X,OTHER,3.125,156000,180,01-02-2012,Apr-12,80,1,44,718,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.25E+11,X,Browning-Hart,4.625,575000,360,01-02-2012,Apr-12,77,2,19,776,A23,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.50E+11,X,Browning-Hart,4,92000,360,01-01-2012,Mar-12,48,2,7,801,C86,0,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.87E+11,Y,Browning-Hart,3.875,100000,360,01-02-2012,Apr-12,80,2,31,723,C86,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.45E+11,X,OTHER,3.5,242000,180,01-02-2012,Apr-12,64,2,15,774,B12,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.77E+11,Y,Browning-Hart,4.25,119000,360,01-01-2012,Mar-12,34,2,28,802,A23,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.61E+11,X,OTHER,3.375,65000,180,01-02-2012,Apr-12,10,2,26,788,B12,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.70E+11,X,"Swanson, Newton and Miller",4.5,154000,360,01-02-2012,Apr-12,65,2,42,745,A23,0,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.07E+11,Y,Edwards-Hoffman,3.875,112000,180,01-01-2012,Mar-12,61,1,35,722,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.30E+11,X,OTHER,3.875,160000,360,01-03-2012,May-12,59,2,31,806,B12,0,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.39E+11,X,"Swanson, Newton and Miller",3.5,155000,120,01-03-2012,May-12,47,2,24,804,B12,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.64E+11,Z,Richards-Walters,3.25,231000,180,01-02-2012,Apr-12,66,2,16,777,A23,0,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.94E+11,Y,Edwards-Hoffman,4,366000,360,01-03-2012,May-12,80,1,46,715,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.62E+11,X,OTHER,4,221000,240,01-01-2012,Mar-12,77,2,30,712,A23,0,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.44E+11,X,"Romero, Woods and Johnson",2.75,330000,120,01-01-2012,Mar-12,61,2,45,774,A23,0,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.40E+11,Z,"Miller, Mcclure and Allen",4.375,59000,360,01-02-2012,Apr-12,75,2,50,739,C86,0,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.36E+11,Y,Browning-Hart,4.25,107000,360,01-02-2012,Apr-12,48,2,18,811,A23,0,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.29E+11,Y,Browning-Hart,5.25,225000,360,01-01-2012,Mar-12,97,2,41,726,C86,35,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.91E+11,X,Suarez Inc,3.99,182000,360,01-02-2012,Apr-12,57,2,20,816,C86,0,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.11E+11,Y,Browning-Hart,4.875,100000,360,01-02-2012,Apr-12,80,2,35,794,C86,0,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.25E+11,X,OTHER,3.75,88000,360,01-01-2012,Mar-12,48,2,10,802,A23,0,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.53E+11,X,OTHER,4,325000,360,01-01-2012,Apr-12,70,2,33,737,B12,0,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.49E+11,X,Browning-Hart,3.875,255000,360,01-03-2012,May-12,63,2,21,790,C86,0,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.30E+11,X,"Miller, Mcclure and Allen",2.99,325000,120,01-03-2012,May-12,80,2,30,805,A23,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.04E+11,X,"Martinez, Duffy and Bird",4,75000,180,01-01-2012,Mar-12,75,2,28,785,A23,0,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.90E+11,X,OTHER,3.25,33000,120,01-03-2012,May-12,20,1,21,772,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.07E+11,X,"Miller, Mcclure and Allen",3.99,320000,240,01-02-2012,Apr-12,80,2,35,786,A23,0,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.63E+11,Y,Browning-Hart,4.75,106000,360,01-02-2012,Apr-12,80,1,27,796,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.35E+11,X,"Taylor, Hunt and Rodriguez",3.865,177000,360,01-02-2012,Apr-12,76,2,40,730,A23,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.47E+11,Y,Browning-Hart,4,415000,360,01-01-2012,Mar-12,79,2,25,816,A23,0,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.21E+11,X,OTHER,4.375,146000,360,01-01-2012,Mar-12,73,2,14,782,B12,0,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.98E+11,Y,"Turner, Baldwin and Rhodes",4,396000,360,01-01-2012,Mar-12,77,1,21,774,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.83E+11,X,"Swanson, Newton and Miller",3.75,115000,240,01-03-2012,May-12,23,2,42,766,B12,0,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.96E+11,Z,Browning-Hart,3.875,173000,360,01-02-2012,Apr-12,43,2,39,708,A23,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.09E+11,Y,Suarez Inc,3.125,300000,180,01-02-2012,Apr-12,39,1,6,768,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.86E+11,X,"Miller, Mcclure and Allen",3.875,626000,180,01-02-2012,Apr-12,60,2,39,781,A23,0,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.49E+11,X,OTHER,3.875,185000,240,01-01-2012,Mar-12,59,2,38,758,C86,0,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.82E+11,X,OTHER,4,55000,360,01-03-2012,May-12,43,1,17,822,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.29E+11,X,OTHER,4.25,417000,360,01-01-2012,Mar-12,47,1,24,781,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.07E+11,Z,Browning-Hart,3.875,365000,240,01-02-2012,Apr-12,27,1,21,811,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.27E+11,X,OTHER,3.875,417000,360,01-02-2012,Apr-12,51,2,19,785,B12,0,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.19E+11,X,OTHER,4.375,172000,360,01-01-2012,Mar-12,80,2,31,678,C86,0,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.90E+11,X,Browning-Hart,3.75,136000,240,01-02-2012,Apr-12,58,2,29,765,A23,0,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.67E+11,Y,Browning-Hart,3.875,243000,360,01-01-2012,Mar-12,79,2,36,798,A23,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.69E+11,X,OTHER,4.5,132000,360,01-02-2012,Apr-12,70,2,35,777,A23,0,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.75E+11,Y,Browning-Hart,4.25,160000,360,01-01-2012,Mar-12,36,2,42,724,B12,0,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.09E+11,Y,OTHER,3.25,70000,180,01-01-2012,Mar-12,47,2,13,798,B12,0,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.91E+11,Z,Browning-Hart,4.125,137000,360,01-02-2012,Apr-12,74,1,36,803,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.88E+11,X,Browning-Hart,4.75,52000,360,01-02-2012,Apr-12,80,2,30,783,C86,0,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.43E+11,X,"Martinez, Duffy and Bird",4,131000,180,01-01-2012,Mar-12,61,2,47,765,A23,0,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.81E+11,X,"Swanson, Newton and Miller",4.125,60000,120,01-02-2012,Apr-12,40,2,21,774,B12,0,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.54E+11,X,OTHER,3.5,93000,240,01-02-2012,Apr-12,60,2,27,820,B12,0,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.25E+11,Y,"Cole, Brooks and Vincent",4.25,63000,360,01-01-2012,Mar-12,72,1,23,786,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.73E+11,Y,Edwards-Hoffman,3.326,102000,180,01-01-2012,Mar-12,53,1,25,784,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.45E+11,Y,"Swanson, Newton and Miller",3.25,402000,180,01-01-2012,Mar-12,70,2,43,765,A23,0,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.37E+11,Z,"Taylor, Hunt and Rodriguez",3.875,340000,360,01-01-2012,Mar-12,80,2,24,788,A23,0,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.14E+11,Y,Browning-Hart,4.5,352000,360,01-01-2012,Mar-12,80,2,28,705,C86,0,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.23E+11,Z,Browning-Hart,3.875,274000,360,01-01-2012,Mar-12,78,2,44,779,B12,0,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.42E+11,Z,Nicholson Group,3.75,239000,240,01-01-2012,Mar-12,74,2,25,782,A23,0,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.33E+11,X,OTHER,3.75,78000,180,01-01-2012,Mar-12,37,2,33,765,B12,0,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.93E+11,Y,Browning-Hart,3.875,243000,360,01-02-2012,Apr-12,90,2,45,785,C86,25,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.48E+11,X,OTHER,3,192000,180,01-01-2012,Mar-12,79,2,43,715,B12,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.11E+11,X,OTHER,4,119000,360,01-01-2012,Mar-12,77,2,25,800,A23,0,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.61E+11,X,OTHER,4,105000,360,01-01-2012,Mar-12,70,2,35,789,C86,0,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.35E+11,X,OTHER,4.375,94000,360,01-03-2012,May-12,90,1,24,813,C86,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
